text,prompt,option1,option2,answer,score1,score2,pred,correct,difference
The stronger of two acids will have a higher Ka than the weaker acid; the ratio of hydrogen ions to acid will be higher for the stronger acid as the stronger acid has a greater tendency to lose its proton.,The stronger of two acids will have a higher Ka than the weaker acid; the ratio of hydrogen ions to acid will be higher for the stronger acid as the stronger acid,have,has,has,-9.627521514892578,-9.664054870605469,have,,-0.036533355712890625
"The law, if enacted, would punish doctors who perform abortions with 10 to 99 years imprisonment and be the most restrictive abortion law in the country.","The law, if enacted, would punish doctors who",perform,performs,perform,-22.178054809570312,-22.965627670288086,perform,True,0.7875728607177734
"The word ""metaphysics"" appears to have been coined by the first century AD editor who assembled various small selections of Aristotle's works to the treatise we know by the name Metaphysics.","The word ""metaphysics"" appears to have been coined by the first century AD editor who assembled various small selections of Aristotle's works to the treatise we",knows,know,know,-22.139606475830078,-11.018531799316406,know,True,11.121074676513672
"For example, ""ice cream"" and ""I scream"".","For example, ""ice cream"" and ""I",screams,scream,scream,-35.83317947387695,-23.452774047851562,scream,True,12.38040542602539
In the subset of people who have gluten sensitivity there is limited evidence that suggests that a gluten-free diet may improve some autistic behaviors.,In the subset of people who have gluten sensitivity there is limited evidence that,suggests,suggest,suggests,-20.019948959350586,-10.087381362915039,suggest,,-9.932567596435547
In the subset of people who have gluten sensitivity there is limited evidence that suggests that a gluten-free diet may improve some autistic behaviors.,In the subset of people who have gluten sensitivity there is limited evidence that suggests that a gluten-free diet may,improve,improves,improve,-10.012664794921875,-20.90958595275879,improve,True,10.896921157836914
"On 1 July 2021, the US Congress advanced legislation that will have an impact on the military aid that Washington has sent to Azerbaijan since 2012.","On 1 July 2021, the US Congress advanced legislation that will",have,has,have,-10.139326095581055,-10.094437599182129,has,,-0.04488849639892578
"Napoleon enacts changes to the governance structure of the farm, replacing meetings with a committee of pigs who will run the farm.","Napoleon enacts changes to the governance structure of the farm, replacing meetings with a committee of pigs who will",run,runs,run,-9.81091022491455,-9.945730209350586,run,True,0.13481998443603516
"Stream dwellers mostly have larger mouths, shallow bodies and caudal fins; they attach themselves to plants and stones and feed on the surface films of algae and bacteria.","Stream dwellers mostly have larger mouths, shallow bodies and caudal fins; they",attaches,attach,attach,-22.351634979248047,-11.312235832214355,attach,True,11.039399147033691
"Over the next two decades, some of the basic concepts it addressed would strengthen; others would weaken, especially in the degree of loyalty (or lack thereof) owed the Crown.","Over the next two decades, some of the basic concepts it addressed would",strengthens,strengthen,strengthen,-33.596792221069336,-32.40445518493652,strengthen,True,1.1923370361328125
"Over the next two decades, some of the basic concepts it addressed would strengthen; others would weaken, especially in the degree of loyalty (or lack thereof) owed the Crown.","Over the next two decades, some of the basic concepts it addressed would strengthen; others would",weakens,weaken,weaken,-21.376876831054688,-21.12407875061035,weaken,True,0.25279808044433594
This is the Greek ideal of moderation and a virtue that opposes gluttony.,This is the Greek ideal of moderation and a virtue that,oppose,opposes,opposes,-20.58251953125,-21.138174057006836,oppose,,-0.5556545257568359
"The analysis of variance has been studied from several approaches, the most common of which uses a linear model that relates the response to the treatments and blocks.","The analysis of variance has been studied from several approaches, the most common of which",uses,use,uses,-10.385351181030273,-10.482277870178223,uses,True,0.09692668914794922
"The analysis of variance has been studied from several approaches, the most common of which uses a linear model that relates the response to the treatments and blocks.","The analysis of variance has been studied from several approaches, the most common of which uses a linear model that",relates,relate,relates,-21.329164505004883,-21.13179588317871,relate,,-0.19736862182617188
"Neutralization is the basis of titration, where a pH indicator shows equivalence point when the equivalent number of moles of a base have been added to an acid.","Neutralization is the basis of titration, where a pH indicator",shows,show,shows,-21.50931739807129,-10.798697471618652,show,,-10.710619926452637
The difference in weights between Setters and Pointers does not justify separate breeds.,The difference in weights between Setters and Pointers does not,justifies,justify,justify,-23.06266975402832,-22.970502853393555,justify,True,0.09216690063476562
"Responding to criticism of Grant after Shiloh, Lincoln had said, ""I can't spare this man.","Responding to criticism of Grant after Shiloh, Lincoln had said, ""I can't",spares,spare,spare,-22.934324264526367,-23.13364028930664,spares,,-0.19931602478027344
"Although Schopenhauer could see no justification for trying to prove Euclid's parallel postulate, he did see a reason for examining another of Euclid's axioms.","Although Schopenhauer could see no justification for trying to prove Euclid's parallel postulate, he did",see,sees,see,-12.577282905578613,-24.108091354370117,see,True,11.530808448791504
It was there he discovered the mighty outflow river which bears his name the Mackenzie River which he followed to its outlet in the Arctic Ocean.,It was there he discovered the mighty outflow river which,bears,bear,bears,-21.018775939941406,-9.7980318069458,bear,,-11.220744132995605
"Subsequently, the Ki, Mi, and Gi prefixes were introduced so that binary prefixes could be written explicitly, also rendering k, M, and G unambiguous in texts conforming to the new standard this led to a new ambiguity in engineering documents lacking outward trace of the binary prefixes (necessarily indicating the new style) as to whether the usage of k, M, and G remains ambiguous (old style) or not (new style).","Subsequently, the Ki, Mi, and Gi prefixes were introduced so that binary prefixes could be written explicitly, also rendering k, M, and G unambiguous in texts conforming to the new standard this led to a new ambiguity in engineering documents lacking outward trace of the binary prefixes (necessarily indicating the new style) as to whether the usage of k, M, and G",remains,remain,remains,-19.932329177856445,-19.84160041809082,remain,,-0.090728759765625
Deciduous trees have an albedo value of about 0.15 to 0.18 whereas coniferous trees have a value of about 0.09 to 0.15.,Deciduous trees have an albedo value of about 0.15 to 0.18 whereas coniferous trees,have,has,have,-22.575971603393555,-22.176387786865234,has,,-0.3995838165283203
"""We want to make sure that NASA is going to be there for them when they want to take their journey.""","""We want to make sure that NASA is going to be there for them when they",wants,want,want,-21.213970184326172,-10.568689346313477,want,True,10.645280838012695
"Several organizations, such as the American Association of Variable Star Observers and the British Astronomical Association, exist to help coordinate these contributions.","Several organizations, such as the American Association of Variable Star Observers and the British Astronomical Association,",exist,exists,exist,-11.355522155761719,-22.65193748474121,exist,True,11.296415328979492
"Gender equality can be a common principle, although it ranks as a higher priority to anarcha-feminists than anarcho-communists.","Gender equality can be a common principle, although it",ranks,rank,ranks,-19.64952278137207,-9.469449043273926,rank,,-10.180073738098145
"At Clarus, on the west coast of Asia Minor; as at Delphi a holy spring which gave off a pneuma, from which the priests drank.","At Clarus, on the west coast of Asia Minor; as at Delphi a holy spring which gave off a pneuma, from which the priests",drank,drank,drank,-21.43990135192871,-21.43990135192871,drank,True,0.0
"He said the Kansas Act had a ""declared indifference, but as I must think, a covert real zeal for the spread of slavery.","He said the Kansas Act had a ""declared indifference, but as I must",think,thinks,think,-11.425175666809082,-23.206172943115234,think,True,11.780997276306152
"With over 30 million copies sold , Rand's books continue to be read widely.","With over 30 million copies sold , Rand's books",continue,continues,continue,-41.5504264831543,-42.08346176147461,continue,True,0.5330352783203125
The epithelial cells on the external surface of the body typically secrete an extracellular matrix in the form of a cuticle.,The epithelial cells on the external surface of the body typically,secretes,secrete,secrete,-20.493432998657227,-22.02696418762207,secretes,,-1.5335311889648438
"The Andorra national rugby union team, nicknamed Els Isards, plays on the international stage in rugby union and rugby sevens.","The Andorra national rugby union team, nicknamed Els Isards,",play,plays,plays,-9.595507621765137,-9.634993553161621,play,,-0.039485931396484375
"At first, he is used to acquire necessities that cannot be produced on the farm, such as dog biscuits and paraffin wax, but later he procures luxuries like alcohol for the pigs.","At first, he is used to acquire necessities that cannot be produced on the farm, such as dog biscuits and paraffin wax, but later he",procures,procure,procures,-22.440452575683594,-22.158464431762695,procure,,-0.28198814392089844
Fertilisation is likely to be external as sirenids lack the cloacal glands used by male salamandrids to produce spermatophores and the females lack spermathecae for sperm storage.,Fertilisation is likely to be external as sirenids lack the cloacal glands used by male salamandrids to produce spermatophores and the females,lack,lacks,lack,-21.672256469726562,-21.55311393737793,lacks,,-0.11914253234863281
"Knox wrote: As Congress failed to act on the petitions, Knox wrote to Gouverneur Morris, four years before the Philadelphia Convention was convened, ""As the present Constitution is so defective, why do not you great men call the people together and tell them so; that is, to have a convention of the States to form a better Constitution.""","Knox wrote: As Congress failed to act on the petitions, Knox wrote to Gouverneur Morris, four years before the Philadelphia Convention was convened, ""As the present Constitution is so defective, why do not you great men",call,calls,call,-10.91439151763916,-21.876022338867188,call,True,10.961630821228027
"He is shot attempting to inform Hank Rearden about a government plot, but does succeed in warning Rearden just before he dies.","He is shot attempting to inform Hank Rearden about a government plot, but does succeed in warning Rearden just before he",dies,die,dies,-12.279890060424805,-11.784936904907227,die,,-0.4949531555175781
"Abdul Ghani Baradar would be named head of government as Prime Minister, while other important positions would go to Sirajuddin Haqqani and Mohammad Yaqoob.","Abdul Ghani Baradar would be named head of government as Prime Minister, while other important positions would",goes,go,go,-19.443021774291992,-9.858731269836426,go,True,9.584290504455566
"A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one causes suffering, then as a natural consequence one would experience suffering; if one causes happiness, then as a natural consequence one would experience happiness.",A simple illustration of such cause and effect is the case of experiencing the effects of what one,causes,cause,causes,-20.656496047973633,-9.86340618133545,cause,,-10.793089866638184
"A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one causes suffering, then as a natural consequence one would experience suffering; if one causes happiness, then as a natural consequence one would experience happiness.",A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one,cause,causes,causes,-9.792074203491211,-20.197786331176758,cause,,-10.405712127685547
"A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one causes suffering, then as a natural consequence one would experience suffering; if one causes happiness, then as a natural consequence one would experience happiness.","A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one causes suffering, then as a natural consequence one would",experiences,experience,experience,-19.365116119384766,-19.45563507080078,experiences,,-0.09051895141601562
"A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one causes suffering, then as a natural consequence one would experience suffering; if one causes happiness, then as a natural consequence one would experience happiness.","A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one causes suffering, then as a natural consequence one would experience suffering; if one",cause,causes,causes,-9.511802673339844,-19.571964263916016,cause,,-10.060161590576172
"A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one causes suffering, then as a natural consequence one would experience suffering; if one causes happiness, then as a natural consequence one would experience happiness.","A simple illustration of such cause and effect is the case of experiencing the effects of what one causes: if one causes suffering, then as a natural consequence one would experience suffering; if one causes happiness, then as a natural consequence one would",experience,experiences,experience,-19.529573440551758,-19.426105499267578,experiences,,-0.10346794128417969
"The stage was then set for the election of the Illinois legislature which would, in turn, select Lincoln or Douglas.","The stage was then set for the election of the Illinois legislature which would, in turn,",selects,select,select,-20.200557708740234,-9.779800415039062,select,True,10.420757293701172
Rational egoism is the view that rationality consists in acting in one's self-interest (without specifying how this affects one's moral obligations).,Rational egoism is the view that rationality consists in acting in one's self-interest (without specifying how this,affects,affect,affects,-32.8597526550293,-21.71709632873535,affect,,-11.142656326293945
"Eliot said he found the view ""not convincing"", and contended that the pigs were made out to be the best to run the farm; he posited that someone might argue ""what was needed ... was not more communism but more public-spirited pigs"".","Eliot said he found the view ""not convincing"", and contended that the pigs were made out to be the best to run the farm; he posited that someone might",argue,argues,argue,-22.344406127929688,-22.451152801513672,argue,True,0.10674667358398438
"While the analysis of variance reached fruition in the 20th century, antecedents extend centuries into the past according to Stigler.","While the analysis of variance reached fruition in the 20th century, antecedents",extends,extend,extend,-34.821876525878906,-33.86535930633545,extend,True,0.956517219543457
"The longest river in the province is the Athabasca River, which travels from the Columbia Icefield in the Rocky Mountains to Lake Athabasca.","The longest river in the province is the Athabasca River, which",travels,travel,travels,-21.02635383605957,-10.347848892211914,travel,,-10.678504943847656
"However, the torsion angle between a given hydrogen atom attached to the front carbon and a given hydrogen atom attached to the rear carbon can vary freely between 0 and 360.","However, the torsion angle between a given hydrogen atom attached to the front carbon and a given hydrogen atom attached to the rear carbon can",vary,varies,vary,-9.932210922241211,-10.026191711425781,vary,True,0.09398078918457031
"Various anarchist groups, tendencies, and schools of thought exist today, making it difficult to describe the contemporary anarchist movement.","Various anarchist groups, tendencies, and schools of thought",exists,exist,exist,-21.1636962890625,-20.98937225341797,exist,True,0.17432403564453125
Most of the MAR runs under water but where it reaches the surfaces it has produced volcanic islands.,Most of the MAR runs under water but where it,reaches,reach,reaches,-20.203577041625977,-10.01796817779541,reach,,-10.185608863830566
"Illumination Albedo is not directly dependent on illumination because changing the amount of incoming light proportionally changes the amount of reflected light, except in circumstances where a change in illumination induces a change in the Earth's surface at that location (e.g. through melting of reflective ice).","Illumination Albedo is not directly dependent on illumination because changing the amount of incoming light proportionally changes the amount of reflected light, except in circumstances where a change in illumination",induce,induces,induces,-20.742406845092773,-20.557687759399414,induces,True,0.18471908569335938
"Arawak heritage is stronger on Aruba than on most Caribbean islands; although no full-blooded Aboriginals remain, the features of the islanders clearly indicate their genetic Arawak heritage.",Arawak heritage is stronger on Aruba than on most Caribbean islands; although no full-blooded Aboriginals,remains,remain,remain,-22.750478744506836,-22.3488826751709,remain,True,0.4015960693359375
"Arawak heritage is stronger on Aruba than on most Caribbean islands; although no full-blooded Aboriginals remain, the features of the islanders clearly indicate their genetic Arawak heritage.","Arawak heritage is stronger on Aruba than on most Caribbean islands; although no full-blooded Aboriginals remain, the features of the islanders clearly",indicates,indicate,indicate,-22.197935104370117,-22.136367797851562,indicate,True,0.06156730651855469
"The Matanuska-Susitna Borough, the majority of Fairbanks (including North Pole and the military base), and South Anchorage typically have the strongest Republican showing.","The Matanuska-Susitna Borough, the majority of Fairbanks (including North Pole and the military base), and South Anchorage typically",has,have,have,-10.804584503173828,-10.83263111114502,has,,-0.028046607971191406
"Lizards have moveable eyelids, eardrums are present and some species have a central parietal eye.","Lizards have moveable eyelids, eardrums are present and some species",has,have,have,-11.710289001464844,-11.68679141998291,have,True,0.023497581481933594
"The adults vary in length from 8 to 75 centimetres (3 to 30 inches) with the exception of Thomson's caecilian (Caecilia thompsoni), which can reach .","The adults vary in length from 8 to 75 centimetres (3 to 30 inches) with the exception of Thomson's caecilian (Caecilia thompsoni), which can",reach,reaches,reach,-11.963211059570312,-24.011491775512695,reach,True,12.048280715942383
"Gozo Shioda's Yoshinkan Aikido, considered one of the ""hard styles"", largely follows Ueshiba's teachings from before World War II, and surmises that the secret to lies in timing and the application of the whole body's strength to a single point.","Gozo Shioda's Yoshinkan Aikido, considered one of the ""hard styles"", largely",follow,follows,follows,-10.767579078674316,-21.786714553833008,follow,,-11.019135475158691
"Gozo Shioda's Yoshinkan Aikido, considered one of the ""hard styles"", largely follows Ueshiba's teachings from before World War II, and surmises that the secret to lies in timing and the application of the whole body's strength to a single point.","Gozo Shioda's Yoshinkan Aikido, considered one of the ""hard styles"", largely follows Ueshiba's teachings from before World War II, and surmises that the secret to",lie,lies,lies,-11.31379508972168,-11.34573745727539,lie,,-0.03194236755371094
"In one letter, she wrote: ""You are unbearable and burdensome, and very hard to live with; all your good qualities are overshadowed by your conceit, and made useless to the world simply because you cannot restrain your propensity to pick holes in other people.""","In one letter, she wrote: ""You are unbearable and burdensome, and very hard to live with; all your good qualities are overshadowed by your conceit, and made useless to the world simply because you cannot",restrains,restrain,restrain,-32.52406597137451,-21.66626739501953,restrain,True,10.85779857635498
"In Tarkovsky's last diary entry (15 December 1986), he wrote: ""But now I have no strength left   that is the problem"".","In Tarkovsky's last diary entry (15 December 1986), he wrote: ""But now I",has,have,have,-10.811528205871582,-10.803747177124023,have,True,0.007781028747558594
"He works to ensure that once those espousing Galt's philosophy are restored to their rightful place in society, they have enough capital to rebuild the world.","He works to ensure that once those espousing Galt's philosophy are restored to their rightful place in society, they",have,has,have,-10.871838569641113,-10.86151123046875,has,,-0.010327339172363281
"In his autobiography he wrote: ""this venture has been structured for three men, and I consider my third to be as necessary as either of the other two"".","In his autobiography he wrote: ""this venture has been structured for three men, and I",consider,considers,consider,-11.076685905456543,-21.900243759155273,consider,True,10.82355785369873
Variation in summer albedo across both forest types is associated with maximum rates of photosynthesis because plants with high growth capacity display a greater fraction of their foliage for direct interception of incoming radiation in the upper canopy.,Variation in summer albedo across both forest types is associated with maximum rates of photosynthesis because plants with high growth capacity,displays,display,display,-21.15208625793457,-10.463715553283691,display,True,10.688370704650879
"A play by Alexis from the 4th century BC mentions an abacus and pebbles for accounting, and both Diogenes and Polybius use the abacus as a metaphor for human behavior, stating ""that men that sometimes stood for more and sometimes for less"" like the pebbles on an abacus.","A play by Alexis from the 4th century BC mentions an abacus and pebbles for accounting, and both Diogenes and Polybius",use,uses,use,-10.674413681030273,-10.830345153808594,use,True,0.1559314727783203
"In chapter seven, when the animals confess their non-existent crimes and are killed, Orwell directly alludes to the purges, confessions and show trials of the late 1930s.","In chapter seven, when the animals confess their non-existent crimes and are killed, Orwell directly",allude,alludes,alludes,-21.790935516357422,-21.92047882080078,allude,,-0.12954330444335938
"The illustrations contain many other objects beginning with that letter that the reader can try to identify (however, there are not necessarily ""a thousand things, or maybe more"", as the author states).",The illustrations contain many other objects beginning with that letter that the reader can,tries,try,try,-10.606436729431152,-10.377151489257812,try,True,0.22928524017333984
"The illustrations contain many other objects beginning with that letter that the reader can try to identify (however, there are not necessarily ""a thousand things, or maybe more"", as the author states).","The illustrations contain many other objects beginning with that letter that the reader can try to identify (however, there are not necessarily ""a thousand things, or maybe more"", as the author",states,state,states,-10.692191123962402,-10.658476829528809,state,,-0.03371429443359375
"This is because the outermost electron of the alkali metals is in a different electron shell than the inner electrons, and thus when it is removed the resulting atom has one fewer electron shell and is smaller.","This is because the outermost electron of the alkali metals is in a different electron shell than the inner electrons, and thus when it is removed the resulting atom",has,have,has,-9.452409744262695,-9.401080131530762,have,,-0.051329612731933594
The country's proximity to the Ionian Sea and the Adriatic Sea give the underdeveloped fishing industry great potential.,The country's proximity to the Ionian Sea and the Adriatic Sea,give,gives,give,-25.087129592895508,-25.021869659423828,gives,,-0.06525993347167969
"Margaret Hamilton, the Director of Apollo Flight Computer Programming at the MIT Charles Stark Draper Laboratory later recalled: During the mission, the cause was diagnosed as the rendezvous radar switch being in the wrong position, causing the computer to process data from both the rendezvous and landing radars at the same time.","Margaret Hamilton, the Director of Apollo Flight Computer Programming at the MIT Charles Stark Draper Laboratory later recalled: During the mission, the cause was diagnosed as the rendezvous radar switch being in the wrong position, causing the computer to",process,processes,process,-19.976205825805664,-30.109843254089355,process,True,10.133637428283691
The struggles of the prey and further jaw movements work it inwards and the caecilian usually retreats into its burrow.,The struggles of the prey and further jaw movements work it inwards and the caecilian usually,retreat,retreats,retreats,-19.594249725341797,-29.95865535736084,retreat,,-10.364405632019043
"Societal and cultural aspects of autism have developed: some in the community seek a cure, while others believe that autism is simply another way of being.",Societal and cultural aspects of autism have developed: some in the community,seek,seeks,seek,-10.291361808776855,-20.599468231201172,seek,True,10.308106422424316
"Societal and cultural aspects of autism have developed: some in the community seek a cure, while others believe that autism is simply another way of being.","Societal and cultural aspects of autism have developed: some in the community seek a cure, while others",believe,believes,believe,-21.117464065551758,-21.460084915161133,believe,True,0.342620849609375
"Football is governed in Andorra by the Andorran Football Federation   founded in 1994, it organizes the national competitions of association football (Primera Divisi, Copa Constituci and Supercopa) and futsal.","Football is governed in Andorra by the Andorran Football Federation   founded in 1994, it",organize,organizes,organizes,-21.45604705810547,-21.684206008911133,organize,,-0.22815895080566406
Einstein felt that the waves of arriving Jews of the Aliyah could live alongside existing Arabs in Palestine.,Einstein felt that the waves of arriving Jews of the Aliyah could,live,lives,live,-10.280035972595215,-20.14313507080078,live,True,9.863099098205566
"Each egg has a large yolk sac and the larva feeds on this while it develops inside the egg, emerging fully formed as a juvenile salamander.",Each egg has a large yolk sac and the larva,feeds,feed,feeds,-21.072967529296875,-20.570459365844727,feed,,-0.5025081634521484
"Each egg has a large yolk sac and the larva feeds on this while it develops inside the egg, emerging fully formed as a juvenile salamander.",Each egg has a large yolk sac and the larva feeds on this while it,develops,develop,develops,-21.624528884887695,-10.73095417022705,develop,,-10.893574714660645
"The invasion kept going, and in 1057 the Arabs spread on the high plains of Constantine where they encircled the Qalaa of Banu Hammad (capital of the Hammadid Emirate), as they had done in Kairouan a few decades ago.","The invasion kept going, and in 1057 the Arabs",spread,spreads,spread,-21.575773239135742,-32.69175910949707,spread,True,11.115985870361328
"However the Indo-European component of Apollo does not explain his strong relation with omens, exorcisms, and with the oracular cult.",However the Indo-European component of Apollo does not,explains,explain,explain,-24.440994262695312,-24.752227783203125,explains,,-0.3112335205078125
"In the wider sense, an alphabet is a script that is segmental at the phoneme level that is, it has separate glyphs for individual sounds and not for larger units such as syllables or words.","In the wider sense, an alphabet is a script that is segmental at the phoneme level that is, it",has,have,has,-10.748930931091309,-10.738021850585938,have,,-0.010909080505371094
"However, they cover different concepts: Agriculture is the set of activities that transform the environment for the production of animals and plants for human use.","However, they cover different concepts: Agriculture is the set of activities that",transform,transforms,transform,-10.236617088317871,-20.73948860168457,transform,True,10.5028715133667
"By contrast, ceremonies honoring films that have not performed well at the box office tend to show weaker ratings, despite how much critical acclaim those films have received.","By contrast, ceremonies honoring films that have not performed well at the box office",tend,tends,tend,-21.212173461914062,-22.12407684326172,tend,True,0.9119033813476562
"The New Azerbaijan Party, and independents loyal to the ruling government, currently hold almost all of the Parliament's 125 seats.","The New Azerbaijan Party, and independents loyal to the ruling government, currently",hold,holds,hold,-9.429587364196777,-19.301488876342773,hold,True,9.871901512145996
"It is long known that aquifers in areas as diverse as northern China, the Upper Ganges and the western US are being depleted, and new research extends these problems to aquifers in Iran, Mexico and Saudi Arabia.","It is long known that aquifers in areas as diverse as northern China, the Upper Ganges and the western US are being depleted, and new research",extend,extends,extends,-32.82887363433838,-33.513662338256836,extend,,-0.684788703918457
"Many of its young people, including most of the highest academic achievers, leave the state after high school graduation and do not return.","Many of its young people, including most of the highest academic achievers,",leaves,leave,leave,-23.41175079345703,-11.59817886352539,leave,True,11.81357192993164
"Although mainstream physics long ignored Einstein's approaches to unification, Einstein's work has motivated modern quests for a theory of everything, in particular string theory, where geometrical fields emerge in a unified quantum-mechanical setting.","Although mainstream physics long ignored Einstein's approaches to unification, Einstein's work has motivated modern quests for a theory of everything, in particular string theory, where geometrical fields",emerges,emerge,emerge,-32.901326179504395,-32.66777801513672,emerge,True,0.23354816436767578
"After the completion of the Trans Adriatic Pipeline (TAP), Albania will be significantly connected to the planned Southern Gas Corridor, that will transport natural gas from the Caspian Sea through Albania to Europe.","After the completion of the Trans Adriatic Pipeline (TAP), Albania will be significantly connected to the planned Southern Gas Corridor, that will",transports,transport,transport,-21.586627960205078,-21.526592254638672,transport,True,0.06003570556640625
"The robot expresses its face by moving all points to the decided positions, they say.","The robot expresses its face by moving all points to the decided positions, they",say,says,say,-11.051745414733887,-21.580087661743164,say,True,10.528342247009277
"Einstein declined, and wrote in his response that he was ""deeply moved"", and ""at once saddened and ashamed"" that he could not accept it.","Einstein declined, and wrote in his response that he was ""deeply moved"", and ""at once saddened and ashamed"" that he could not",accept,accepts,accept,-11.627946853637695,-23.302074432373047,accept,True,11.674127578735352
"Much of its shock value derives from the fact that the first portion of the essay describes the plight of starving beggars in Ireland, so that the reader is unprepared for the surprise of Swift's solution when he states: ""A young healthy child well nursed, is, at a year old, a most delicious nourishing and wholesome food, whether stewed, roasted, baked, or boiled; and I make no doubt that it will equally serve in a fricassee, or a ragout.""",Much of its shock value derives from the fact that the first portion of the essay,describes,describe,describes,-21.436553955078125,-21.29853057861328,describe,,-0.13802337646484375
"Much of its shock value derives from the fact that the first portion of the essay describes the plight of starving beggars in Ireland, so that the reader is unprepared for the surprise of Swift's solution when he states: ""A young healthy child well nursed, is, at a year old, a most delicious nourishing and wholesome food, whether stewed, roasted, baked, or boiled; and I make no doubt that it will equally serve in a fricassee, or a ragout.""","Much of its shock value derives from the fact that the first portion of the essay describes the plight of starving beggars in Ireland, so that the reader is unprepared for the surprise of Swift's solution when he",states,state,states,-10.819743156433105,-10.691255569458008,state,,-0.12848758697509766
"Much of its shock value derives from the fact that the first portion of the essay describes the plight of starving beggars in Ireland, so that the reader is unprepared for the surprise of Swift's solution when he states: ""A young healthy child well nursed, is, at a year old, a most delicious nourishing and wholesome food, whether stewed, roasted, baked, or boiled; and I make no doubt that it will equally serve in a fricassee, or a ragout.""","Much of its shock value derives from the fact that the first portion of the essay describes the plight of starving beggars in Ireland, so that the reader is unprepared for the surprise of Swift's solution when he states: ""A young healthy child well nursed, is, at a year old, a most delicious nourishing and wholesome food, whether stewed, roasted, baked, or boiled; and I",makes,make,make,-10.75327205657959,-10.726694107055664,make,True,0.02657794952392578
"Much of its shock value derives from the fact that the first portion of the essay describes the plight of starving beggars in Ireland, so that the reader is unprepared for the surprise of Swift's solution when he states: ""A young healthy child well nursed, is, at a year old, a most delicious nourishing and wholesome food, whether stewed, roasted, baked, or boiled; and I make no doubt that it will equally serve in a fricassee, or a ragout.""","Much of its shock value derives from the fact that the first portion of the essay describes the plight of starving beggars in Ireland, so that the reader is unprepared for the surprise of Swift's solution when he states: ""A young healthy child well nursed, is, at a year old, a most delicious nourishing and wholesome food, whether stewed, roasted, baked, or boiled; and I make no doubt that it will equally",serves,serve,serve,-21.316755294799805,-21.346731185913086,serves,,-0.02997589111328125
"Although historians generally agree that the Articles were too weak to hold the fast-growing nation together, they do give credit to the settlement of the western issue, as the states voluntarily turned over their lands to national control.","Although historians generally agree that the Articles were too weak to hold the fast-growing nation together, they do",gives,give,give,-10.648597717285156,-10.60861587524414,give,True,0.039981842041015625
R.S. Owens is expected to continue producing other awards for the Academy and service existing Oscars that need replating.,R.S. Owens is expected to continue producing other awards for the Academy and service existing Oscars that,needs,need,need,-10.623419761657715,-10.52475643157959,need,True,0.098663330078125
"The uneven heating of Earth from albedo variations between land, ice, or ocean surfaces can drive weather.","The uneven heating of Earth from albedo variations between land, ice, or ocean surfaces can",drives,drive,drive,-21.81830406188965,-10.681798934936523,drive,True,11.136505126953125
"With their demotion from a primary branch, Proto-Mon Khmer becomes synonymous with Proto-Austroasiatic.","With their demotion from a primary branch, Proto-Mon Khmer",become,becomes,becomes,-23.190353393554688,-23.861289978027344,become,,-0.6709365844726562
"(However, Napoleon had in fact engineered the sale of Boxer to the knacker, allowing him and his inner circle to acquire money to buy whisky for themselves.)","(However, Napoleon had in fact engineered the sale of Boxer to the knacker, allowing him and his inner circle to",acquire,acquires,acquire,-20.791563034057617,-21.244155883789062,acquire,True,0.4525928497314453
"The Dietary Reference Intake for sodium is 1.5 grams per day, but most people in the United States consume more than 2.3 grams per day, the minimum amount that promotes hypertension; this in turn causes 7.6 million premature deaths worldwide.","The Dietary Reference Intake for sodium is 1.5 grams per day, but most people in the United States",consume,consumes,consume,-20.135101318359375,-20.092391967773438,consumes,,-0.0427093505859375
"The Dietary Reference Intake for sodium is 1.5 grams per day, but most people in the United States consume more than 2.3 grams per day, the minimum amount that promotes hypertension; this in turn causes 7.6 million premature deaths worldwide.","The Dietary Reference Intake for sodium is 1.5 grams per day, but most people in the United States consume more than 2.3 grams per day, the minimum amount that",promote,promotes,promotes,-20.981225967407227,-21.076030731201172,promote,,-0.09480476379394531
"The Dietary Reference Intake for sodium is 1.5 grams per day, but most people in the United States consume more than 2.3 grams per day, the minimum amount that promotes hypertension; this in turn causes 7.6 million premature deaths worldwide.","The Dietary Reference Intake for sodium is 1.5 grams per day, but most people in the United States consume more than 2.3 grams per day, the minimum amount that promotes hypertension; this in turn",cause,causes,causes,-10.626471519470215,-21.78347396850586,cause,,-11.157002449035645
"The Catholic Church and some major Protestant denominations mostly keep to themselves in contrast to the ""New Churches"" which actively proselytize.","The Catholic Church and some major Protestant denominations mostly keep to themselves in contrast to the ""New Churches"" which actively",proselytize,proselytizes,proselytize,-51.56954765319824,-51.70215129852295,proselytize,True,0.13260364532470703
